Cs	Cs_prev	Cs_new
1.1017988258464067e-10	7.436348772699602e-09	7.436029732357e-09
1.1017988258464067e-10	8.93084769090527e-09	8.930447812762e-09
1.1017988258464067e-10	1.0725699253236212e-08	1.072519478105e-08
1.1017988258464067e-10	1.2881265972996411e-08	1.288062472522e-08
1.1017988258464067e-10	1.547004154689596e-08	1.546921937515e-08
1.1017988258464067e-10	1.857908888492705e-08	1.857802444148e-08
1.1017988258464067e-10	2.2312968116319047e-08	2.231157504802e-08
1.1017988258464067e-10	2.679725304311257e-08	2.679540824519e-08
1.1017988258464067e-10	3.218275430292997e-08	3.218028010958e-08
1.1017988258464067e-10	3.865059126980035e-08	3.864722829017e-08
1.1017988258464067e-10	4.6418283265741566e-08	4.641364879012e-08
1.1017988258464067e-10	5.57470649361622e-08	5.574058917615e-08
1.1017988258464067e-10	6.695067181190456e-08	6.694150041214e-08
1.1017988258464067e-10	8.040589152448271e-08	8.039273761088e-08
1.1017988258464067e-10	9.656523552161449e-08	9.654615827895e-08
1.1017988258464067e-10	1.1597215744452713e-07	1.159442381784e-07
1.1017988258464067e-10	1.3927932997509995e-07	1.392382142786e-07
1.1017988258464067e-10	1.6727059482006927e-07	1.672098775206e-07
1.1017988258464067e-10	2.0088732403050682e-07	2.007977815528e-07
1.1017988258464067e-10	2.412600792120572e-07	2.411288091846e-07
1.1017988258464067e-10	2.897466333543717e-07	2.895562361362e-07
1.1017988258464067e-10	3.4797763398892665e-07	3.47705627139e-07
1.1017988258464067e-10	4.179114433693365e-07	4.175300720076e-07
1.1017988258464067e-10	5.018999999999996e-07	5.013764482365e-07
1.3232296924772027e-10	0.0	4.651063683704e-15
1.3232296924772027e-10	1.019e-11	1.019429422867e-11
1.3232296924772027e-10	1.2237906095048205e-11	1.2242128582930001e-11
1.3232296924772027e-10	1.4697384258215702e-11	1.470152057551e-11
1.3232296924772027e-10	1.7651149008330077e-11	1.7655181819980003e-11
1.3232296924772027e-10	2.1198538177982996e-11	2.1202446657500002e-11
1.3232296924772027e-10	2.545885373645242e-11	2.5462612860820003e-11
1.3232296924772027e-10	3.057537402495308e-11	3.057895372646e-11
1.3232296924772027e-10	3.672017233938683e-11	3.672353648473e-11
1.3232296924772027e-10	4.409990391397474e-11	4.4103009075200004e-11
1.3232296924772027e-10	5.296275592736719e-11	5.296554990128e-11
1.3232296924772027e-10	6.360679426634714e-11	6.360921428995e-11
1.3232296924772027e-10	7.638998775648742e-11	7.639195835442001e-11
1.3232296924772027e-10	9.174224698388373e-11	9.174367737001e-11
1.3232296924772027e-10	1.1017988258464067e-10	1.101806635215e-10
1.3232296924772027e-10	1.3232296924772027e-10	1.323229692477e-10
1.3232296924772027e-10	1.5891619939858214e-10	1.589152601207e-10
1.3232296924772027e-10	1.908539278922281e-10	1.908518585568e-10
1.3232296924772027e-10	2.2921024999177514e-10	2.292068205808e-10
1.3232296924772027e-10	2.7527512418271516e-10	2.752700571679e-10
1.3232296924772027e-10	3.305977546664182e-10	3.305907148813e-10
1.3232296924772027e-10	3.970386925261443e-10	3.970292747576e-10
1.3232296924772027e-10	4.768324077758264e-10	4.768201214899e-10
1.3232296924772027e-10	5.726624366473305e-10	5.726466871108e-10
1.3232296924772027e-10	6.877516313887657e-10	6.877316962222e-10
1.3232296924772027e-10	8.25970547757794e-10	8.259455476505e-10
1.3232296924772027e-10	9.919676153812966e-10	9.919364773296e-10
1.3232296924772027e-10	1.1913254687306332e-09	1.191286879287e-09
1.3232296924772027e-10	1.430748696267397e-09	1.430701042396e-09
1.3232296924772027e-10	1.7182893219365112e-09	1.718230614414e-09
1.3232296924772027e-10	2.063617602157319e-09	2.063545376477e-09
1.3232296924772027e-10	2.4783472454651434e-09	2.478258431849e-09
1.3232296924772027e-10	2.9764259922398243e-09	2.976316743569e-09
1.3232296924772027e-10	3.5746046900776884e-09	3.574470151658e-09
1.3232296924772027e-10	4.293000640244322e-09	4.292834638093e-09
1.3232296924772027e-10	5.155774161068875e-09	5.155568775888e-09
1.3232296924772027e-10	6.191941121730798e-09	6.191686098877e-09
1.3232296924772027e-10	7.436348772699602e-09	7.436030696641e-09
1.3232296924772027e-10	8.93084769090527e-09	8.930448816596e-09
1.3232296924772027e-10	1.0725699253236212e-08	1.072519583333e-08
1.3232296924772027e-10	1.2881265972996411e-08	1.2880625837e-08
1.3232296924772027e-10	1.547004154689596e-08	1.546922056044e-08
1.3232296924772027e-10	1.857908888492705e-08	1.857802571766e-08
1.3232296924772027e-10	2.2312968116319047e-08	2.231157643732e-08
1.3232296924772027e-10	2.679725304311257e-08	2.679540977585e-08
1.3232296924772027e-10	3.218275430292997e-08	3.218028181774e-08
1.3232296924772027e-10	3.865059126980035e-08	3.864723022228e-08
1.3232296924772027e-10	4.6418283265741566e-08	4.64136510061e-08
1.3232296924772027e-10	5.57470649361622e-08	5.574059175332e-08
1.3232296924772027e-10	6.695067181190456e-08	6.694150345027e-08
1.3232296924772027e-10	8.040589152448271e-08	8.039274123803e-08
1.3232296924772027e-10	9.656523552161449e-08	9.654616265803e-08
1.3232296924772027e-10	1.1597215744452713e-07	1.159442435135e-07
1.3232296924772027e-10	1.3927932997509995e-07	1.392382208194e-07
1.3232296924772027e-10	1.6727059482006927e-07	1.672098855619e-07
1.3232296924772027e-10	2.0088732403050682e-07	2.007977914257e-07
1.3232296924772027e-10	2.412600792120572e-07	2.411288212345e-07
1.3232296924772027e-10	2.897466333543717e-07	2.895562506878e-07
1.3232296924772027e-10	3.4797763398892665e-07	3.477056444472e-07
1.3232296924772027e-10	4.179114433693365e-07	4.175300922126e-07
1.3232296924772027e-10	5.018999999999996e-07	5.013764713318e-07
1.5891619939858214e-10	0.0	5.585797980674e-15
1.5891619939858214e-10	1.019e-11	1.0195229254000001e-11
1.5891619939858214e-10	1.2237906095048205e-11	1.2243063666760001e-11
1.5891619939858214e-10	1.4697384258215702e-11	1.4702455729590002e-11
1.5891619939858214e-10	1.7651149008330077e-11	1.765611705844e-11
1.5891619939858214e-10	2.1198538177982996e-11	2.120338199729e-11
1.5891619939858214e-10	2.545885373645242e-11	2.546354832233e-11
1.5891619939858214e-10	3.057537402495308e-11	3.057988933415e-11
1.5891619939858214e-10	3.672017233938683e-11	3.672447226799e-11
1.5891619939858214e-10	4.409990391397474e-11	4.410394506934e-11
1.5891619939858214e-10	5.296275592736719e-11	5.296648614871001e-11
1.5891619939858214e-10	6.360679426634714e-11	6.361015084161e-11
1.5891619939858214e-10	7.638998775648742e-11	7.639289527152001e-11
1.5891619939858214e-10	9.174224698388373e-11	9.174461472597001e-11
1.5891619939858214e-10	1.1017988258464067e-10	1.10181601405e-10
1.5891619939858214e-10	1.3232296924772027e-10	1.323239077646e-10
1.5891619939858214e-10	1.5891619939858214e-10	1.589161993986e-10
1.5891619939858214e-10	1.908539278922281e-10	1.908527987476e-10
1.5891619939858214e-10	2.2921024999177514e-10	2.292077618735e-10
1.5891619939858214e-10	2.7527512418271516e-10	2.752709997789e-10
1.5891619939858214e-10	3.305977546664182e-10	3.305916590792e-10
1.5891619939858214e-10	3.970386925261443e-10	3.970302208625e-10
1.5891619939858214e-10	4.768324077758264e-10	4.768210698876e-10
1.5891619939858214e-10	5.726624366473305e-10	5.726476382657e-10
1.5891619939858214e-10	6.877516313887657e-10	6.877326506928e-10
1.5891619939858214e-10	8.25970547757794e-10	8.259465061105e-10
1.5891619939858214e-10	9.919676153812966e-10	9.91937440548e-10
1.5891619939858214e-10	1.1913254687306332e-09	1.19128784838e-09
1.5891619939858214e-10	1.430748696267397e-09	1.430702018396e-09
1.5891619939858214e-10	1.7182893219365112e-09	1.718231598817e-09
1.5891619939858214e-10	2.063617602157319e-09	2.063546370997e-09
1.5891619939858214e-10	2.4783472454651434e-09	2.47825943859e-09
1.5891619939858214e-10	2.9764259922398243e-09	2.976317765076e-09
1.5891619939858214e-10	3.5746046900776884e-09	3.574471190988e-09
1.5891619939858214e-10	4.293000640244322e-09	4.292835699152e-09
1.5891619939858214e-10	5.155774161068875e-09	5.155569863157e-09
1.5891619939858214e-10	6.191941121730798e-09	6.191687218066e-09
1.5891619939858214e-10	7.436348772699602e-09	7.436031854719e-09
1.5891619939858214e-10	8.93084769090527e-09	8.930450022173e-09
1.5891619939858214e-10	1.0725699253236212e-08	1.072519709709e-08
1.5891619939858214e-10	1.2881265972996411e-08	1.288062717226e-08
1.5891619939858214e-10	1.547004154689596e-08	1.546922198385e-08
1.5891619939858214e-10	1.857908888492705e-08	1.857802725038e-08
1.5891619939858214e-10	2.2312968116319047e-08	2.231157810583e-08
1.5891619939858214e-10	2.679725304311257e-08	2.679541161413e-08
1.5891619939858214e-10	3.218275430292997e-08	3.218028386919e-08
1.5891619939858214e-10	3.865059126980035e-08	3.86472325427e-08
1.5891619939858214e-10	4.6418283265741566e-08	4.641365366742e-08
1.5891619939858214e-10	5.57470649361622e-08	5.574059484845e-08
1.5891619939858214e-10	6.695067181190456e-08	6.694150709898e-08
1.5891619939858214e-10	8.040589152448271e-08	8.039274559414e-08
1.5891619939858214e-10	9.656523552161449e-08	9.65461679172e-08
1.5891619939858214e-10	1.1597215744452713e-07	1.159442499208e-07
1.5891619939858214e-10	1.3927932997509995e-07	1.392382286747e-07
1.5891619939858214e-10	1.6727059482006927e-07	1.672098952194e-07
1.5891619939858214e-10	2.0088732403050682e-07	2.007978032829e-07
1.5891619939858214e-10	2.412600792120572e-07	2.411288357064e-07
1.5891619939858214e-10	2.897466333543717e-07	2.895562681634e-07
1.5891619939858214e-10	3.4797763398892665e-07	3.477056652341e-07
1.5891619939858214e-10	4.179114433693365e-07	4.175301164783e-07
1.5891619939858214e-10	5.018999999999996e-07	5.013764990687e-07
1.908539278922281e-10	0.0	6.708387864164e-15
1.908539278922281e-10	1.019e-11	1.0196352193420002e-11
1.908539278922281e-10	1.2237906095048205e-11	1.2244186676420001e-11
1.908539278922281e-10	1.4697384258215702e-11	1.470357882363e-11
1.908539278922281e-10	1.7651149008330077e-11	1.7657240253810002e-11
1.908539278922281e-10	2.1198538177982996e-11	2.1204505314370003e-11
1.908539278922281e-10	2.545885373645242e-11	2.5464671785580003e-11
1.908539278922281e-10	3.057537402495308e-11	3.058101297295e-11
1.908539278922281e-10	3.672017233938683e-11	3.6725596117650005e-11
1.908539278922281e-10	4.409990391397474e-11	4.410506917226e-11
1.908539278922281e-10	5.296275592736719e-11	5.2967610555830006e-11
1.908539278922281e-10	6.360679426634714e-11	6.36112756141e-11
1.908539278922281e-10	7.638998775648742e-11	7.639402048288001e-11
1.908539278922281e-10	9.174224698388373e-11	9.174574046452001e-11
1.908539278922281e-10	1.1017988258464067e-10	1.101827277767e-10
1.908539278922281e-10	1.3232296924772027e-10	1.323250348973e-10
1.908539278922281e-10	1.5891619939858214e-10	1.589173274452e-10
1.908539278922281e-10	1.908539278922281e-10	1.908539278922e-10
1.908539278922281e-10	2.2921024999177514e-10	2.292088923358e-10
1.908539278922281e-10	2.7527512418271516e-10	2.752721318307e-10
1.908539278922281e-10	3.305977546664182e-10	3.305927930343e-10
1.908539278922281e-10	3.970386925261443e-10	3.970313571085e-10
1.908539278922281e-10	4.768324077758264e-10	4.768222088869e-10
1.908539278922281e-10	5.726624366473305e-10	5.726487805759e-10
1.908539278922281e-10	6.877516313887657e-10	6.877337969856e-10
1.908539278922281e-10	8.25970547757794e-10	8.259476571941e-10
1.908539278922281e-10	9.919676153812966e-10	9.919385973976e-10
1.908539278922281e-10	1.1913254687306332e-09	1.191289012121e-09
1.908539278922281e-10	1.430748696267397e-09	1.430703190612e-09
1.908539278922281e-10	1.7182893219365112e-09	1.718232781046e-09
1.908539278922281e-10	2.063617602157319e-09	2.063547565395e-09
1.908539278922281e-10	2.4783472454651434e-09	2.478260647657e-09
1.908539278922281e-10	2.9764259922398243e-09	2.976318991877e-09
1.908539278922281e-10	3.5746046900776884e-09	3.574472439243e-09
1.908539278922281e-10	4.293000640244322e-09	4.292836973348e-09
1.908539278922281e-10	5.155774161068875e-09	5.155571168994e-09
1.908539278922281e-10	6.191941121730798e-09	6.191688562181e-09
1.908539278922281e-10	7.436348772699602e-09	7.436033245539e-09
1.908539278922281e-10	8.93084769090527e-09	8.930451470038e-09
1.908539278922281e-10	1.0725699253236212e-08	1.072519861482e-08
1.908539278922281e-10	1.2881265972996411e-08	1.288062877587e-08
1.908539278922281e-10	1.547004154689596e-08	1.546922369337e-08
1.908539278922281e-10	1.857908888492705e-08	1.857802909101e-08
1.908539278922281e-10	2.2312968116319047e-08	2.231158010973e-08
1.908539278922281e-10	2.679725304311257e-08	2.679541382184e-08
1.908539278922281e-10	3.218275430292997e-08	3.218028633293e-08
1.908539278922281e-10	3.865059126980035e-08	3.864723532945e-08
1.908539278922281e-10	4.6418283265741566e-08	4.64136568636e-08
1.908539278922281e-10	5.57470649361622e-08	5.57405985656e-08
1.908539278922281e-10	6.695067181190456e-08	6.694151148098e-08
1.908539278922281e-10	8.040589152448271e-08	8.03927508257e-08
1.908539278922281e-10	9.656523552161449e-08	9.654617423331e-08
1.908539278922281e-10	1.1597215744452713e-07	1.159442576158e-07
1.908539278922281e-10	1.3927932997509995e-07	1.392382381087e-07
1.908539278922281e-10	1.6727059482006927e-07	1.672099068176e-07
1.908539278922281e-10	2.0088732403050682e-07	2.007978175229e-07
1.908539278922281e-10	2.412600792120572e-07	2.411288530867e-07
1.908539278922281e-10	2.897466333543717e-07	2.895562891513e-07
1.908539278922281e-10	3.4797763398892665e-07	3.47705690198e-07
1.908539278922281e-10	4.179114433693365e-07	4.175301456211e-07
1.908539278922281e-10	5.018999999999996e-07	5.013765323798e-07
2.2921024999177514e-10	0.0	8.056587088937999e-15
2.2921024999177514e-10	1.019e-11	1.019770081242e-11
2.2921024999177514e-10	1.2237906095048205e-11	1.2245535379790001e-11
2.2921024999177514e-10	1.4697384258215702e-11	1.4704927628330002e-11
2.2921024999177514e-10	1.7651149008330077e-11	1.765858918021e-11
2.2921024999177514e-10	2.1198538177982996e-11	2.1205854386930002e-11
2.2921024999177514e-10	2.545885373645242e-11	2.546602103369e-11
2.2921024999177514e-10	3.057537402495308e-11	3.05823624319e-11
2.2921024999177514e-10	3.672017233938683e-11	3.6726945829840004e-11
2.2921024999177514e-10	4.409990391397474e-11	4.41064191886e-11
2.2921024999177514e-10	5.296275592736719e-11	5.2968960937490007e-11
2.2921024999177514e-10	6.360679426634714e-11	6.361262643457e-11
2.2921024999177514e-10	7.638998775648742e-11	7.639537183043001e-11
2.2921024999177514e-10	9.174224698388373e-11	9.174709244520001e-11
2.2921024999177514e-10	1.1017988258464067e-10	1.101840805179e-10
2.2921024999177514e-10	1.3232296924772027e-10	1.323263885521e-10
2.2921024999177514e-10	1.5891619939858214e-10	1.589186821979e-10
2.2921024999177514e-10	1.908539278922281e-10	1.908552839636e-10
2.2921024999177514e-10	2.2921024999177514e-10	2.292102499918e-10
2.2921024999177514e-10	2.7527512418271516e-10	2.752734913888e-10
2.2921024999177514e-10	3.305977546664182e-10	3.305941548856e-10
2.2921024999177514e-10	3.970386925261443e-10	3.970327217078e-10
2.2921024999177514e-10	4.768324077758264e-10	4.768235767936e-10
2.2921024999177514e-10	5.726624366473305e-10	5.726501524588e-10
2.2921024999177514e-10	6.877516313887657e-10	6.87735173651e-10
2.2921024999177514e-10	8.25970547757794e-10	8.259490396137e-10
2.2921024999177514e-10	9.919676153812966e-10	9.919399867418e-10
2.2921024999177514e-10	1.1913254687306332e-09	1.191290409803e-09
2.2921024999177514e-10	1.430748696267397e-09	1.430704598276e-09
2.2921024999177514e-10	1.7182893219365112e-09	1.718234200876e-09
2.2921024999177514e-10	2.063617602157319e-09	2.06354899982e-09
2.2921024999177514e-10	2.4783472454651434e-09	2.478262099721e-09
2.2921024999177514e-10	2.9764259922398243e-09	2.976320465231e-09
2.2921024999177514e-10	3.5746046900776884e-09	3.574473938362e-09
2.2921024999177514e-10	4.293000640244322e-09	4.29283850368e-09
2.2921024999177514e-10	5.155774161068875e-09	5.15557273714e-09
2.2921024999177514e-10	6.191941121730798e-09	6.191690176495e-09
2.2921024999177514e-10	7.436348772699602e-09	7.436034915875e-09
2.2921024999177514e-10	8.93084769090527e-09	8.930453208883e-09
2.2921024999177514e-10	1.0725699253236212e-08	1.072520043759e-08
2.2921024999177514e-10	1.2881265972996411e-08	1.288063070176e-08
2.2921024999177514e-10	1.547004154689596e-08	1.546922574646e-08
2.2921024999177514e-10	1.857908888492705e-08	1.857803130163e-08
2.2921024999177514e-10	2.2312968116319047e-08	2.231158251622e-08
2.2921024999177514e-10	2.679725304311257e-08	2.679541647333e-08
2.2921024999177514e-10	3.218275430292997e-08	3.218028929179e-08
2.2921024999177514e-10	3.865059126980035e-08	3.864723867628e-08
2.2921024999177514e-10	4.6418283265741566e-08	4.641366070212e-08
2.2921024999177514e-10	5.57470649361622e-08	5.574060302979e-08
2.2921024999177514e-10	6.695067181190456e-08	6.694151674364e-08
2.2921024999177514e-10	8.040589152448271e-08	8.039275710866e-08
2.2921024999177514e-10	9.656523552161449e-08	9.654618181877e-08
2.2921024999177514e-10	1.1597215744452713e-07	1.159442668573e-07
2.2921024999177514e-10	1.3927932997509995e-07	1.392382494387e-07
2.2921024999177514e-10	1.6727059482006927e-07	1.672099207469e-07
2.2921024999177514e-10	2.0088732403050682e-07	2.007978346248e-07
2.2921024999177514e-10	2.412600792120572e-07	2.411288739599e-07
2.2921024999177514e-10	2.897466333543717e-07	2.895563143573e-07
2.2921024999177514e-10	3.4797763398892665e-07	3.477057201793e-07
2.2921024999177514e-10	4.179114433693365e-07	4.1753018062e-07
2.2921024999177514e-10	5.018999999999996e-07	5.01376572386e-07
2.7527512418271516e-10	0.0	9.675736869563e-15
2.7527512418271516e-10	1.019e-11	1.019932046633e-11
2.7527512418271516e-10	1.2237906095048205e-11	1.2247155135030001e-11
2.7527512418271516e-10	1.4697384258215702e-11	1.470654750526e-11
2.7527512418271516e-10	1.7651149008330077e-11	1.7660209203300003e-11
2.7527512418271516e-10	2.1198538177982996e-11	2.120747458556e-11
2.7527512418271516e-10	2.545885373645242e-11	2.546764144314e-11
2.7527512418271516e-10	3.057537402495308e-11	3.058398309457e-11
2.7527512418271516e-10	3.672017233938683e-11	3.6728566796640004e-11
2.7527512418271516e-10	4.409990391397474e-11	4.4108040520690004e-11
2.7527512418271516e-10	5.296275592736719e-11	5.2970582708320005e-11
2.7527512418271516e-10	6.360679426634714e-11	6.361424873239e-11
2.7527512418271516e-10	7.638998775648742e-11	7.639699476127001e-11
2.7527512418271516e-10	9.174224698388373e-11	9.174871613641001e-11
2.7527512418271516e-10	1.1017988258464067e-10	1.101857051225e-10
2.7527512418271516e-10	1.3232296924772027e-10	1.32328014254e-10
2.7527512418271516e-10	1.5891619939858214e-10	1.589203092179e-10
2.7527512418271516e-10	1.908539278922281e-10	1.908569125678e-10
2.7527512418271516e-10	2.2921024999177514e-10	2.292118804989e-10
2.7527512418271516e-10	2.7527512418271516e-10	2.752751241827e-10
2.7527512418271516e-10	3.305977546664182e-10	3.305957904254e-10
2.7527512418271516e-10	3.970386925261443e-10	3.97034360557e-10
2.7527512418271516e-10	4.768324077758264e-10	4.768252196111e-10
2.7527512418271516e-10	5.726624366473305e-10	5.726518000524e-10
2.7527512418271516e-10	6.877516313887657e-10	6.87736826988e-10
2.7527512418271516e-10	8.25970547757794e-10	8.259506998608e-10
2.7527512418271516e-10	9.919676153812966e-10	9.919416553058e-10
2.7527512418271516e-10	1.1913254687306332e-09	1.191292088379e-09
2.7527512418271516e-10	1.430748696267397e-09	1.430706288914e-09
2.7527512418271516e-10	1.7182893219365112e-09	1.718235906052e-09
2.7527512418271516e-10	2.063617602157319e-09	2.063550722531e-09
2.7527512418271516e-10	2.4783472454651434e-09	2.478263843593e-09
2.7527512418271516e-10	2.9764259922398243e-09	2.976322234698e-09
2.7527512418271516e-10	3.5746046900776884e-09	3.574475738763e-09
2.7527512418271516e-10	4.293000640244322e-09	4.292840341566e-09
2.7527512418271516e-10	5.155774161068875e-09	5.15557462051e-09
2.7527512418271516e-10	6.191941121730798e-09	6.191692115088e-09
2.7527512418271516e-10	7.436348772699602e-09	7.436036921902e-09
2.7527512418271516e-10	8.93084769090527e-09	8.930455297188e-09
2.7527512418271516e-10	1.0725699253236212e-08	1.072520262668e-08
2.7527512418271516e-10	1.2881265972996411e-08	1.28806330147e-08
2.7527512418271516e-10	1.547004154689596e-08	1.546922821216e-08
2.7527512418271516e-10	1.857908888492705e-08	1.857803395651e-08
2.7527512418271516e-10	2.2312968116319047e-08	2.231158540642e-08
2.7527512418271516e-10	2.679725304311257e-08	2.679541965751e-08
2.7527512418271516e-10	3.218275430292997e-08	3.218029284541e-08
2.7527512418271516e-10	3.865059126980035e-08	3.86472426957e-08
2.7527512418271516e-10	4.6418283265741566e-08	4.641366531208e-08
2.7527512418271516e-10	5.57470649361622e-08	5.574060839117e-08
2.7527512418271516e-10	6.695067181190456e-08	6.694152306395e-08
2.7527512418271516e-10	8.040589152448271e-08	8.039276465432e-08
2.7527512418271516e-10	9.656523552161449e-08	9.654619092871e-08
2.7527512418271516e-10	1.1597215744452713e-07	1.159442779561e-07
2.7527512418271516e-10	1.3927932997509995e-07	1.392382630457e-07
2.7527512418271516e-10	1.6727059482006927e-07	1.672099374755e-07
2.7527512418271516e-10	2.0088732403050682e-07	2.007978551637e-07
2.7527512418271516e-10	2.412600792120572e-07	2.411288990281e-07
2.7527512418271516e-10	2.897466333543717e-07	2.895563446289e-07
2.7527512418271516e-10	3.4797763398892665e-07	3.47705756186e-07
2.7527512418271516e-10	4.179114433693365e-07	4.175302226532e-07
2.7527512418271516e-10	5.018999999999996e-07	5.013766204314e-07
3.305977546664182e-10	0.0	1.162029075152e-14
3.305977546664182e-10	1.019e-11	1.020126562567e-11
3.305977546664182e-10	1.2237906095048205e-11	1.2249100416060001e-11
3.305977546664182e-10	1.4697384258215702e-11	1.470849293244e-11
3.305977546664182e-10	1.7651149008330077e-11	1.766215480601e-11
3.305977546664182e-10	2.1198538177982996e-11	2.1209420399080002e-11
3.305977546664182e-10	2.545885373645242e-11	2.546958750986e-11
3.305977546664182e-10	3.057537402495308e-11	3.0585929465400005e-11
3.305977546664182e-10	3.672017233938683e-11	3.6730513532710005e-11
3.305977546664182e-10	4.409990391397474e-11	4.410998769545e-11
3.305977546664182e-10	5.296275592736719e-11	5.297253041001e-11
3.305977546664182e-10	6.360679426634714e-11	6.361619706698001e-11
3.305977546664182e-10	7.638998775648742e-11	7.639894385608001e-11
3.305977546664182e-10	9.174224698388373e-11	9.175066614441001e-11
3.305977546664182e-10	1.1017988258464067e-10	1.101876562275e-10
3.305977546664182e-10	1.3232296924772027e-10	1.323299666768e-10
3.305977546664182e-10	1.5891619939858214e-10	1.589222632239e-10
3.305977546664182e-10	1.908539278922281e-10	1.908588684757e-10
3.305977546664182e-10	2.2921024999177514e-10	2.292138386928e-10
3.305977546664182e-10	2.7527512418271516e-10	2.752770851229e-10
3.305977546664182e-10	3.305977546664182e-10	3.305977546664e-10
3.305977546664182e-10	3.970386925261443e-10	3.970363287623e-10
3.305977546664182e-10	4.768324077758264e-10	4.768271925931e-10
3.305977546664182e-10	5.726624366473305e-10	5.726537787658e-10
3.305977546664182e-10	6.877516313887657e-10	6.877388126002e-10
3.305977546664182e-10	8.25970547757794e-10	8.259526937716e-10
3.305977546664182e-10	9.919676153812966e-10	9.919436592042e-10
3.305977546664182e-10	1.1913254687306332e-09	1.191294104304e-09
3.305977546664182e-10	1.430748696267397e-09	1.430708319324e-09
3.305977546664182e-10	1.7182893219365112e-09	1.718237953922e-09
3.305977546664182e-10	2.063617602157319e-09	2.06355279146e-09
3.305977546664182e-10	2.4783472454651434e-09	2.478265937943e-09
3.305977546664182e-10	2.9764259922398243e-09	2.976324359757e-09
3.305977546664182e-10	3.5746046900776884e-09	3.574477901005e-09
3.305977546664182e-10	4.293000640244322e-09	4.292842548816e-09
3.305977546664182e-10	5.155774161068875e-09	5.155576882384e-09
3.305977546664182e-10	6.191941121730798e-09	6.191694443368e-09
3.305977546664182e-10	7.436348772699602e-09	7.436039331083e-09
3.305977546664182e-10	8.93084769090527e-09	8.930457805183e-09
3.305977546664182e-10	1.0725699253236212e-08	1.072520525571e-08
3.305977546664182e-10	1.2881265972996411e-08	1.288063579248e-08
3.305977546664182e-10	1.547004154689596e-08	1.54692311734e-08
3.305977546664182e-10	1.857908888492705e-08	1.857803714495e-08
3.305977546664182e-10	2.2312968116319047e-08	2.231158887747e-08
3.305977546664182e-10	2.679725304311257e-08	2.679542348173e-08
3.305977546664182e-10	3.218275430292997e-08	3.218029711299e-08
3.305977546664182e-10	3.865059126980035e-08	3.864724752292e-08
3.305977546664182e-10	4.6418283265741566e-08	4.641367084849e-08
3.305977546664182e-10	5.57470649361622e-08	5.574061483004e-08
3.305977546664182e-10	6.695067181190456e-08	6.694153065445e-08
3.305977546664182e-10	8.040589152448271e-08	8.039277371644e-08
3.305977546664182e-10	9.656523552161449e-08	9.654620186948e-08
3.305977546664182e-10	1.1597215744452713e-07	1.159442912855e-07
3.305977546664182e-10	1.3927932997509995e-07	1.392382793874e-07
3.305977546664182e-10	1.6727059482006927e-07	1.672099575661e-07
3.305977546664182e-10	2.0088732403050682e-07	2.007978798304e-07
3.305977546664182e-10	2.412600792120572e-07	2.411289291342e-07
3.305977546664182e-10	2.897466333543717e-07	2.895563809843e-07
3.305977546664182e-10	3.4797763398892665e-07	3.47705799429e-07
3.305977546664182e-10	4.179114433693365e-07	4.175302731338e-07
3.305977546664182e-10	5.018999999999996e-07	5.013766781331e-07
3.970386925261443e-10	0.0	1.39556459403e-14
3.970386925261443e-10	1.019e-11	1.020360170799e-11
3.970386925261443e-10	1.2237906095048205e-11	1.225143664453e-11
3.970386925261443e-10	1.4697384258215702e-11	1.471082933643e-11
3.970386925261443e-10	1.7651149008330077e-11	1.766449142081e-11
3.970386925261443e-10	2.1198538177982996e-11	2.121175726707e-11
3.970386925261443e-10	2.545885373645242e-11	2.5471924681930004e-11
3.970386925261443e-10	3.057537402495308e-11	3.058826700268e-11
3.970386925261443e-10	3.672017233938683e-11	3.673285150865e-11
3.970386925261443e-10	4.409990391397474e-11	4.411232619826e-11
3.970386925261443e-10	5.296275592736719e-11	5.2974869545630005e-11
3.970386925261443e-10	6.360679426634714e-11	6.361853696271001e-11
3.970386925261443e-10	7.638998775648742e-11	7.640128466481e-11
3.970386925261443e-10	9.174224698388373e-11	9.175300804986e-11
3.970386925261443e-10	1.1017988258464067e-10	1.101899994504e-10
3.970386925261443e-10	1.3232296924772027e-10	1.323323114823e-10
3.970386925261443e-10	1.5891619939858214e-10	1.589246099308e-10
3.970386925261443e-10	1.908539278922281e-10	1.908612174671e-10
3.970386925261443e-10	2.2921024999177514e-10	2.292161904288e-10
3.970386925261443e-10	2.7527512418271516e-10	2.752794401579e-10
3.970386925261443e-10	3.305977546664182e-10	3.306001136653e-10
3.970386925261443e-10	3.970386925261443e-10	3.970386925261e-10
3.970386925261443e-10	4.768324077758264e-10	4.768295620815e-10
3.970386925261443e-10	5.726624366473305e-10	5.726561551505e-10
3.970386925261443e-10	6.877516313887657e-10	6.877411972645e-10
3.970386925261443e-10	8.25970547757794e-10	8.259550884036e-10
3.970386925261443e-10	9.919676153812966e-10	9.919460658309e-10
3.970386925261443e-10	1.1913254687306332e-09	1.191296525372e-09
3.970386925261443e-10	1.430748696267397e-09	1.43071075779e-09
3.970386925261443e-10	1.7182893219365112e-09	1.718240413356e-09
3.970386925261443e-10	2.063617602157319e-09	2.063555276186e-09
3.970386925261443e-10	2.4783472454651434e-09	2.4782684532e-09
3.970386925261443e-10	2.9764259922398243e-09	2.976326911907e-09
